Вторник
"11:40-13:10",все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4121,Афанасьев Дмитрий Борисович,
"17:00-18:30",все,Администрирование вычислительных систем и сетей,Лекции,P4120,Афанасьев Дмитрий Борисович,
,все,Администрирование вычислительных систем и сетей,Лекции,P4121,Афанасьев Дмитрий Борисович,
"18:40-20:10",все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4120,Афанасьев Дмитрий Борисович,
,все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4121,Афанасьев Дмитрий Борисович,
"03.03.2023, Пятница, 4 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"17:00-18:30",все,Хранилища и базы данных,Лабораторные занятия,ХИБД 1.1,Королёва Юлия Александровна,
"18:40-20:10",все,Хранилища и базы данных,Лабораторные занятия,ХИБД 1.1,Королёва Юлия Александровна,
"07.03.2023, Вторник, 5 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"10:00-11:30",все,Администрирование вычислительных систем и сетей,Лекции,P4121,Афанасьев Дмитрий Борисович,
"11:40-13:10",все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4121,Афанасьев Дмитрий Борисович,
"10.03.2023, Пятница, 5 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"17:00-18:30",все,Хранилища и базы данных,Лабораторные занятия,ХИБД 1.1,Королёва Юлия Александровна,
"18:40-20:10",все,Хранилища и базы данных,Лабораторные занятия,ХИБД 1.1,Королёва Юлия Александровна,
"14.03.2023, Вторник, 6 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"17:00-18:30",все,Администрирование вычислительных систем и сетей,Лекции,P4120,Афанасьев Дмитрий Борисович,
,все,Администрирование вычислительных систем и сетей,Лекции,P4121,Афанасьев Дмитрий Борисович,
"18:40-20:10",все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4120,Афанасьев Дмитрий Борисович,
,все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4121,Афанасьев Дмитрий Борисович,
"16.03.2023, Четверг, 6 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"17:00-18:30",все,Администрирование вычислительных систем и сетей,Лекции,P4120,Афанасьев Дмитрий Борисович,
,все,Администрирование вычислительных систем и сетей,Лекции,P4121,Афанасьев Дмитрий Борисович,
"18:40-20:10",все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4120,Афанасьев Дмитрий Борисович,
,все,Администрирование вычислительных систем и сетей,Лабораторные занятия,P4121,Афанасьев Дмитрий Борисович,
"17.03.2023, Пятница, 6 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"17:00-18:30",все,Хранилища и базы данных,Лабораторные занятия,ХИБД 1.1,Королёва Юлия Александровна,
"18:40-20:10",все,Хранилища и базы данных,Лабораторные занятия,ХИБД 1.1,Королёва Юлия Александровна,
"24.03.2023, Пятница, 7 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
