Среда
;"1,3,5,7,9,11,13,15,17";Основы профессиональной деятельности;Лабораторные занятия;P3119;Осипов Святослав Владимирович;
"11:40-13:10";"2,4,6,8,10,12,14,16";Основы профессиональной деятельности;Лабораторные занятия;P3112;Осипов Святослав Владимирович;
;"1,3,5,7,9,11,13,15,17";Основы профессиональной деятельности;Лабораторные занятия;P3119;Осипов Святослав Владимирович;
"06.02.2023, Понедельник, 1 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"08.02.2023, Среда, 1 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"10.02.2023, Пятница, 1 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"13.02.2023, Понедельник, 2 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"15.02.2023, Среда, 2 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"17.02.2023, Пятница, 2 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"20.02.2023, Понедельник, 3 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"22.02.2023, Среда, 3 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"27.02.2023, Понедельник, 4 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"01.03.2023, Среда, 4 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Введение в Интернет вещей;Лекции;ВИВ 1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Лекции;ФВИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"03.03.2023, Пятница, 4 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"06.03.2023, Понедельник, 5 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"10.03.2023, Пятница, 5 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"13.03.2023, Понедельник, 6 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"15.03.2023, Среда, 6 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"18:40-20:10";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"20:20-21:50";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"17.03.2023, Пятница, 6 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"20.03.2023, Понедельник, 7 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"22.03.2023, Среда, 7 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Введение в Интернет вещей;Практические занятия;ВИВ 1.1;Шматков Владислав Николаевич;
;все;Введение в Интернет вещей;Практические занятия;ФВИВ 1.1;Шматков Владислав Николаевич;
"24.03.2023, Пятница, 7 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"27.03.2023, Понедельник, 8 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"29.03.2023, Среда, 8 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"31.03.2023, Пятница, 8 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"07.04.2023, Пятница, 9 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Инструментальные средства для систем ИИ;Лекции;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лекции;P4140;Логинов Иван Павлович;
"18:40-20:10";все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4141;Логинов Иван Павлович;
;все;Инструментальные средства для систем ИИ;Лабораторные занятия;P4140;Логинов Иван Павлович;
"12.04.2023, Среда, 10 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"19.04.2023, Среда, 11 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"26.04.2023, Среда, 12 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Сетевые технологии интернета вещей;Лекции;СТИВ 1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Лекции;ФСТИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"03.05.2023, Среда, 13 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"18:40-20:10";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"20:20-21:50";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"10.05.2023, Среда, 14 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Сетевые технологии интернета вещей;Практические занятия;СТИВ 1.1;Шматков Владислав Николаевич;
;все;Сетевые технологии интернета вещей;Практические занятия;ФСТИВ 1.1;Шматков Владислав Николаевич;
"17.05.2023, Среда, 15 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"24.05.2023, Среда, 16 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"31.05.2023, Среда, 17 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"07.06.2023, Среда, 18 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"18:40-20:10";все;Проектирование систем Интернета вещей;Лекции;ПСИВ 1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Лекции;ФПСИВ 1;Шматков Владислав Николаевич;
"20:20-21:50";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"14.06.2023, Среда, 19 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"18:40-20:10";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"21.06.2023, Среда, 20 неделя"
ВремяВремя;Неделя;Дисциплина;Вид;Учебная группа;Преподаватель;Примечание
"17:00-18:30";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
"18:40-20:10";все;Проектирование систем Интернета вещей;Практические занятия;ПСИВ 1.1;Шматков Владислав Николаевич;
;все;Проектирование систем Интернета вещей;Практические занятия;ФПСИВ 1.1;Шматков Владислав Николаевич;
